Record_ID,Symbol,Company_Name,Sector,Date,Open_Price,High_Price,Low_Price,Close_Price,Volume,Market_Cap,PE_Ratio,Dividend_Yield,RSI
STK_011090,SBUX,Starbucks Corporation,Consumer Cyclical,2025-02-16,95.06,100.16,93.87,97.33,545765142.0,112697894736.0,12.6,3.34,60.2
STK_008349,ATVI,Activision Blizzard Inc.,Communication Services,2025-02-14,89.25,93.63,88.35,92.12,2393838702.0,71648888888.0,24.8,1.78,21.8
STK_013078,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-02-11,558.72,574.4,550.89,562.32,188562021.0,224928000000.0,30.2,1.23,51.8
STK_011670,NKE,Nike Inc.,Consumer Cyclical,2025-02-17,99.49,103.24,98.23,100.85,362542541.0,161360000000.0,29.2,2.88,37.3
STK_014260,NFLX,Netflix Inc.,Communication Services,2025-03-25,559.6,577.52,556.64,565.53,7836153554.0,246776727272.0,21.4,2.83,42.7
STK_009527,F,Ford Motor Co.,Consumer Cyclical,2025-02-13,11.89,12.22,11.62,11.96,5792993243.0,49833333333.0,21.4,2.77,5.3
STK_015221,PEP,PepsiCo Inc.,Consumer Defensive,2025-01-10,172.32,181.01,167.39,178.4,317971714.0,241364705882.0,25.6,2.56,50.4
STK_005636,CAT,Caterpillar Inc.,Industrials,2025-03-20,226.76,228.76,212.89,218.81,,114161739130.0,28.9,2.83,52.4
STK_015878,MDT,Medtronic plc,Healthcare,2025-02-11,84.96,87.44,83.13,85.02,304211564.0,110025882352.0,37.3,0.91,34.5
STK_007151,CSCO,Cisco Systems Inc.,Technology,2025-02-11,49.71,51.16,47.77,49.13,6731349975.0,196520000000.0,32.5,1.5,45.6
STK_001163,NKE,Nike Inc.,Consumer Cyclical,2025-02-24,98.81,100.9,96.35,97.57,4861364671.0,156111999999.0,21.1,0.51,59.9
STK_000699,META,Meta Platforms Inc.,Communication Services,2025-03-25,319.78,325.58,308.91,314.22,,981937500000.0,18.1,0.25,55.8
STK_000746,GOOGL,Alphabet Inc.,Technology,2025-02-28,138.48,141.49,134.67,137.36,4744969034.0,1766057142857.0,28.4,,62.7
STK_006643,MA,Mastercard Inc.,Financial Services,2025-01-22,394.42,399.08,388.12,396.85,783270743.0,396850000000.0,33.5,1.35,46.7
STK_017130,UNH,UnitedHealth Group Inc.,Healthcare,2025-02-13,507.03,512.09,487.27,501.46,2388015170.0,451314000000.0,29.1,1.86,43.4
STK_002351,MA,Mastercard Inc.,Financial Services,2025-03-30,403.95,422.97,400.12,413.52,195074369.0,413520000000.0,20.0,0.86,65.5
STK_007470,UPS,United Parcel Service Inc.,Industrials,2025-01-04,161.93,168.64,160.92,165.87,731851915.0,145136250000.0,28.6,0.29,32.4
STK_014812,MDT,Medtronic plc,Healthcare,2025-03-22,83.87,86.79,82.82,84.81,363882358.0,109754117647.0,32.7,0.72,54.6
STK_016276,GM,General Motors Co.,Consumer Cyclical,2025-01-03,40.67,40.91,37.93,38.21,531137736.0,57315000000.0,19.0,1.63,40.2
STK_011973,INTC,Intel Corporation,Technology,2025-01-26,40.66,40.89,39.46,40.42,578210970.0,181890000000.0,24.5,1.21,23.8
STK_014397,ACN,Accenture plc,Technology,2025-02-19,315.19,322.86,312.73,317.81,5879015861.0,198631250000.0,30.0,1.67,31.3
STK_000136,RTX,RTX Corporation,Industrials,2025-02-15,85.92,86.81,81.9,83.67,2574102255.0,118122352941.0,32.8,4.21,48.2
STK_006001,JNJ,Johnson & Johnson,Healthcare,2025-01-09,156.9,157.87,147.72,148.59,,383458064516.0,8.0,3.19,60.2
STK_012386,SBUX,Starbucks Corporation,Consumer Cyclical,2025-03-22,93.58,96.28,90.17,91.61,4484329406.0,106074736842.0,31.7,2.93,55.8
STK_015758,MDT,Medtronic plc,Healthcare,2025-03-24,86.15,87.19,82.12,84.46,1006347928.0,109301176470.0,20.8,3.93,67.6
STK_007285,GS,Goldman Sachs Group Inc.,Financial Services,2025-03-09,383.82,386.33,377.43,382.09,1067564103.0,130714999999.0,24.6,1.81,60.0
STK_012355,HON,Honeywell International Inc.,Industrials,2025-01-31,196.54,202.69,191.68,200.22,,130143000000.0,21.8,2.0,55.5
STK_013929,MDT,Medtronic plc,Healthcare,2025-03-22,86.62,88.27,81.67,82.52,919734886.0,106790588235.0,17.1,2.3,50.1
STK_014443,AVGO,Broadcom Inc.,Technology,2025-03-06,1218.38,1241.47,1188.32,1220.57,1836789591.0,508570833333.0,34.9,0.17,31.1
STK_012720,DIS,Walt Disney Co.,Communication Services,2025-03-27,95.42,97.0,93.83,95.24,2889766925.0,180454736842.0,37.1,2.31,41.7
STK_011956,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-02-13,147.59,150.24,140.34,143.72,1312588008.0,1533013333333.0,11.6,3.59,39.3
STK_004119,NFLX,Netflix Inc.,Communication Services,2025-02-11,539.66,543.02,509.99,521.22,6150934559.0,227441454545.0,23.8,1.69,55.4
STK_013965,GM,General Motors Co.,Consumer Cyclical,2025-02-04,,41.98,38.97,41.31,1905158818.0,61965000000.0,22.9,1.51,40.4
STK_001691,RTX,RTX Corporation,Industrials,2025-01-21,86.03,90.39,85.56,89.04,3651966738.0,125703529411.0,46.4,1.58,53.4
STK_011051,ATVI,Activision Blizzard Inc.,Communication Services,2025-02-22,,90.96,86.07,88.9,234904374.0,69144444444.0,20.6,2.82,78.4
STK_002477,MMM,3M Company,Industrials,2025-02-09,105.09,108.12,101.99,103.59,2082181473.0,59194285714.0,18.9,3.45,38.6
STK_003236,V,Visa Inc.,Financial Services,2025-01-21,245.91,257.35,239.3,250.64,261848492.0,501279999999.0,36.6,2.54,35.2
STK_004075,RTX,RTX Corporation,Industrials,2025-02-26,86.11,87.65,80.58,82.98,7873872049.0,117148235294.0,34.8,1.74,41.8
STK_015396,CAT,Caterpillar Inc.,Industrials,2025-01-25,232.91,241.97,227.08,235.4,469737210.0,122817391304.0,27.7,2.52,66.0
STK_016922,MA,Mastercard Inc.,Financial Services,2025-03-29,406.18,418.11,402.27,410.41,268250884.0,410410000000.0,24.2,0.72,50.7
STK_012197,PG,Procter & Gamble Co.,Consumer Defensive,2025-03-10,147.53,148.37,141.67,144.89,820919074.0,349734482758.0,14.6,2.3,37.8
STK_006196,AAPL,Apple Inc.,Technology,2025-03-29,178.83,183.81,173.5,178.72,3286439276.0,2780088888888.0,25.3,3.05,46.5
STK_004955,META,Meta Platforms Inc.,Communication Services,2025-01-25,323.91,336.63,315.7,329.25,1424916780.0,1028906249999.0,36.3,2.29,23.7
STK_000639,ORCL,Oracle Corporation,Technology,2025-02-10,120.56,123.07,118.1,119.32,5971954337.0,318186666666.0,23.2,0.22,94.6
STK_012081,BA,Boeing Co.,Industrials,2025-01-17,220.56,227.36,216.73,224.32,867571260.0,142749090909.0,24.8,4.21,31.4
STK_009452,PEP,PepsiCo Inc.,Consumer Defensive,2025-03-16,171.41,173.53,167.27,170.46,278149349.0,230622352941.0,24.0,1.94,56.7
STK_015787,GOOGL,Alphabet Inc.,Technology,2025-02-26,140.61,142.97,139.24,141.01,1231949862.0,1812985714285.0,22.5,4.47,59.9
STK_016862,IBM,International Business Machines Corp.,Technology,2025-01-02,178.95,185.34,176.59,183.27,415520018.0,162906666666.0,11.2,2.58,81.8
STK_012576,PG,Procter & Gamble Co.,Consumer Defensive,2025-02-10,144.68,146.58,137.33,139.93,814979543.0,337762068965.0,26.9,4.5,40.0
STK_013206,PEP,PepsiCo Inc.,Consumer Defensive,2025-03-31,172.04,174.73,162.4,165.16,76749648.0,223451764705.0,28.3,1.81,63.9
STK_003835,UNH,UnitedHealth Group Inc.,Healthcare,2025-01-03,501.72,549.34,487.26,540.13,460757713.0,486117000000.0,22.4,1.14,69.4
STK_004492,MDT,Medtronic plc,Healthcare,2025-01-16,85.54,87.69,83.27,84.44,1738686078.0,109275294117.0,22.4,1.39,50.2
STK_014806,EA,Electronic Arts Inc.,Communication Services,2025-03-18,129.03,133.27,125.76,130.98,2987280384.0,40301538461.0,18.8,2.31,37.4
STK_016159,PYPL,PayPal Holdings Inc.,Financial Services,2025-01-02,65.6,66.0,60.56,62.12,516071033.0,76455384615.0,24.5,1.21,35.5
STK_015778,CRM,Salesforce Inc.,Technology,2025-03-31,226.01,232.13,222.57,224.94,11151646701.0,215160000000.0,11.6,4.47,24.2
STK_008347,GOOGL,Alphabet Inc.,Technology,2025-03-01,141.69,143.93,137.05,139.17,1716143942.0,1789328571428.0,28.7,4.06,72.1
STK_007120,CRM,Salesforce Inc.,Technology,2025-03-10,227.81,230.0,217.79,222.65,245740730.0,212969565217.0,8.0,1.51,55.2
STK_006723,MDT,Medtronic plc,Healthcare,2025-02-07,83.81,86.98,81.65,85.52,1192018558.0,110672941176.0,24.2,3.32,56.5
STK_006568,MMM,3M Company,Industrials,2025-01-12,105.39,113.5,104.03,112.11,298398461.0,64062857142.0,27.1,1.91,42.9
STK_017075,CAT,Caterpillar Inc.,Industrials,2025-01-14,228.03,234.27,219.12,223.29,390104576.0,116499130434.0,23.4,3.85,44.8
STK_001109,GM,General Motors Co.,Consumer Cyclical,2025-01-01,39.39,42.33,,41.23,814333642.0,61844999999.0,29.0,1.55,53.2
STK_007883,NVDA,NVIDIA Corporation,Technology,2025-02-06,452.37,454.64,432.97,440.32,1510347387.0,1076337777777.0,20.8,4.0,55.8
STK_015548,BA,Boeing Co.,Industrials,2025-01-10,223.61,230.01,221.8,224.51,8137291471.0,142870000000.0,29.2,3.63,34.7
STK_004656,GS,Goldman Sachs Group Inc.,Financial Services,2025-03-08,379.63,404.02,368.41,394.24,3370979843.0,134871578947.0,30.7,1.94,48.1
STK_014288,UPS,United Parcel Service Inc.,Industrials,2025-03-09,159.5,160.76,156.33,159.66,4762789272.0,139702500000.0,23.0,3.82,61.6
STK_011489,PEP,PepsiCo Inc.,Consumer Defensive,2025-02-23,173.03,177.95,163.86,168.49,1222650274.0,227957058823.0,25.0,1.41,59.9
STK_006202,RTX,RTX Corporation,Industrials,2025-02-19,84.21,86.63,78.38,,1242877419.0,113604705882.0,28.5,3.92,49.2
STK_002796,DIS,Walt Disney Co.,Communication Services,2025-03-27,94.96,96.05,93.14,94.22,181741827.0,178522105263.0,18.8,1.18,19.2
STK_006539,JNJ,Johnson & Johnson,Healthcare,2025-03-15,156.99,160.31,152.27,155.26,613583785.0,400670967741.0,16.9,1.6,8.7
STK_011512,F,Ford Motor Co.,Consumer Cyclical,2025-03-13,12.1,12.37,11.73,11.85,2169180275.0,49375000000.0,20.3,1.17,54.4
STK_004778,ATVI,Activision Blizzard Inc.,Communication Services,2025-03-25,91.5,92.48,89.95,91.96,2256175277.0,71524444444.0,31.9,4.39,43.3
STK_000621,AMD,Advanced Micro Devices Inc.,Technology,2025-02-22,148.91,151.16,146.95,148.13,793448493.0,,25.3,0.02,58.7
STK_001607,GM,General Motors Co.,Consumer Cyclical,2025-01-05,39.56,40.3,37.38,38.39,3782485134.0,57585000000.0,37.4,4.24,50.2
STK_013909,ORCL,Oracle Corporation,Technology,2025-03-07,121.63,125.92,119.14,122.72,1282561000.0,327253333333.0,36.8,1.62,69.4
STK_001368,NKE,Nike Inc.,Consumer Cyclical,2025-03-21,100.75,103.19,93.23,95.86,6074763466.0,153376000000.0,29.9,2.32,45.7
STK_010057,NKE,Nike Inc.,Consumer Cyclical,2025-01-10,99.05,100.92,97.54,99.89,1086410684.0,159824000000.0,29.1,2.79,33.9
STK_004490,CAT,Caterpillar Inc.,Industrials,2025-01-29,228.39,231.93,224.64,228.61,2102216980.0,119274782608.0,21.8,0.66,23.0
STK_012325,EA,Electronic Arts Inc.,Communication Services,2025-02-23,129.0,134.41,127.87,131.14,130125279.0,40350769230.0,36.2,0.46,65.7
STK_003583,ABT,Abbott Laboratories,Healthcare,2025-01-13,111.4,115.81,110.14,114.59,131324142.0,197928181818.0,28.6,1.82,40.0
STK_000357,V,Visa Inc.,Financial Services,2025-02-12,247.2,256.33,244.45,253.34,1816820900.0,506680000000.0,22.6,0.13,57.0
STK_017058,AAPL,Apple Inc.,Technology,2025-03-25,182.17,184.66,179.31,181.89,1521740111.0,2829400000000.0,30.1,2.41,19.9
STK_016697,MSFT,Microsoft Corporation,Technology,2025-03-31,375.34,377.86,354.97,361.64,538185581.0,2379210526315.0,27.7,1.81,47.1
STK_000203,LIN,Linde plc,Basic Materials,2025-03-16,402.38,416.72,395.71,412.25,3025897018.0,206124999999.0,24.7,2.13,44.2
STK_013956,MSFT,Microsoft Corporation,Technology,2025-03-10,376.25,392.39,366.55,382.71,375537193.0,2517828947368.0,13.5,0.93,58.0
STK_008847,ADBE,Adobe Inc.,Technology,2025-03-20,514.7,537.28,501.63,522.66,567690238.0,251278846153.0,8.2,2.34,47.1
STK_009530,JNJ,Johnson & Johnson,Healthcare,2025-01-31,158.05,166.33,156.8,162.37,1567283536.0,419019354838.0,25.8,3.79,47.2
STK_011689,JNJ,Johnson & Johnson,Healthcare,2025-01-29,156.53,160.14,149.78,153.41,1133528769.0,395896774193.0,23.8,0.27,76.6
STK_010290,AMD,Advanced Micro Devices Inc.,Technology,2025-02-16,150.9,152.44,147.3,151.1,3994170885.0,241759999999.0,23.4,2.75,48.4
STK_015212,CSCO,Cisco Systems Inc.,Technology,2025-01-04,50.97,51.6,48.83,49.46,1534262413.0,197840000000.0,18.1,0.82,39.4
STK_000052,PG,Procter & Gamble Co.,Consumer Defensive,2025-02-12,,144.7,139.84,140.99,3163515008.0,340320689655.0,12.5,3.78,54.1
STK_013626,SBUX,Starbucks Corporation,Consumer Cyclical,2025-03-14,93.74,94.31,87.76,88.43,1020641620.0,102392631578.0,26.0,1.46,44.1
STK_001197,TXN,Texas Instruments Inc.,Technology,2025-03-14,162.79,165.48,158.57,161.86,5099007785.0,147145454545.0,17.2,0.62,52.4
STK_001020,ADBE,Adobe Inc.,Technology,2025-02-28,520.01,528.87,512.86,515.93,2014054973.0,248043269230.0,37.7,3.15,53.4
STK_001113,V,Visa Inc.,Financial Services,2025-02-20,246.36,247.68,242.31,245.35,3988666705.0,490700000000.0,14.9,0.69,68.1
STK_011762,MA,Mastercard Inc.,Financial Services,2025-02-09,401.47,415.15,397.36,411.35,2784362480.0,411350000000.0,24.7,0.94,40.5
STK_012734,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-02-28,150.86,154.87,149.07,152.48,578077833.0,1626453333333.0,15.6,2.2,58.7
STK_015201,INTC,Intel Corporation,Technology,2025-02-05,40.41,41.14,,40.8,5983202006.0,183600000000.0,36.9,2.38,26.0
STK_004582,PYPL,PayPal Holdings Inc.,Financial Services,2025-02-28,66.04,67.87,65.57,66.4,1691964039.0,81723076923.0,18.7,0.12,36.0
STK_010297,GOOGL,Alphabet Inc.,Technology,2025-01-25,137.28,138.23,129.64,131.59,4377302685.0,1691871428571.0,39.2,0.87,
STK_016671,INTC,Intel Corporation,Technology,2025-01-31,39.87,40.9,38.9,40.05,2606280598.0,180225000000.0,21.0,0.4,55.1
STK_006385,UPS,United Parcel Service Inc.,Industrials,2025-03-17,159.6,163.93,155.67,162.51,289916384.0,142196249999.0,23.8,3.35,18.1
STK_013827,NKE,Nike Inc.,Consumer Cyclical,2025-02-09,98.88,101.08,98.16,100.45,173757728.0,160720000000.0,26.5,0.6,78.7
STK_000959,NFLX,Netflix Inc.,Communication Services,2025-03-20,542.38,546.69,537.06,541.19,2281981230.0,236155636363.0,24.3,1.49,50.5
STK_002307,AVGO,Broadcom Inc.,Technology,2025-01-23,1223.16,1241.02,1185.39,1212.28,162256268.0,505116666666.0,35.0,0.96,61.8
STK_011533,LIN,Linde plc,Basic Materials,2025-02-25,393.64,399.19,390.44,392.58,5871768898.0,196290000000.0,24.9,0.53,66.8
STK_008687,EA,Electronic Arts Inc.,Communication Services,2025-02-20,129.29,130.58,126.93,128.1,1158845881.0,39415384615.0,20.9,0.95,70.3
STK_005302,BA,Boeing Co.,Industrials,2025-03-17,221.88,226.98,220.24,224.38,382303926.0,142787272727.0,24.7,3.87,56.5
STK_006542,BA,Boeing Co.,Industrials,2025-01-25,222.71,225.7,214.11,217.97,375022134.0,138708181818.0,23.9,3.97,43.8
STK_016772,MA,Mastercard Inc.,Financial Services,2025-01-13,401.07,415.02,391.52,407.38,5188363019.0,407380000000.0,29.7,1.65,52.6
STK_002292,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-03-28,152.88,155.88,148.99,150.41,2388054710.0,1604373333333.0,24.4,2.19,30.2
STK_013726,PG,Procter & Gamble Co.,Consumer Defensive,2025-02-28,,152.2,143.96,148.23,1642265445.0,357796551724.0,21.4,2.5,65.2
STK_005322,CRM,Salesforce Inc.,Technology,2025-02-07,227.43,232.53,217.43,223.06,962912694.0,213361739130.0,26.7,1.4,26.8
STK_003514,PYPL,PayPal Holdings Inc.,Financial Services,2025-02-06,64.4,67.21,62.94,66.33,287792814.0,81636923076.0,30.7,0.38,61.3
STK_008346,LIN,Linde plc,Basic Materials,2025-01-12,396.76,414.44,385.99,411.39,1287358769.0,205695000000.0,31.7,1.5,55.6
STK_013734,AAPL,Apple Inc.,Technology,2025-03-04,180.48,186.98,179.46,183.31,1340685160.0,2851488888888.0,29.1,0.84,33.2
STK_015494,AAPL,Apple Inc.,Technology,2025-01-09,178.69,190.35,174.82,189.03,3120095353.0,2940466666666.0,13.9,3.9,
STK_012867,MDT,Medtronic plc,Healthcare,2025-01-24,85.57,87.67,83.15,84.76,3705916920.0,109689411764.0,,1.23,59.2
STK_007193,PM,Philip Morris International Inc.,Consumer Defensive,2025-02-23,93.85,94.78,91.91,94.08,2260978106.0,148547368421.0,27.9,1.81,60.7
STK_013001,PYPL,PayPal Holdings Inc.,Financial Services,2025-01-23,64.82,65.63,62.58,63.9,261782902.0,78646153846.0,10.2,3.12,63.1
STK_015124,MA,Mastercard Inc.,Financial Services,2025-03-02,398.4,402.55,372.9,381.28,787086421.0,381280000000.0,26.2,1.7,59.1
STK_007210,SBUX,Starbucks Corporation,Consumer Cyclical,2025-01-23,93.77,95.62,91.9,95.07,2258179720.0,110081052631.0,42.3,3.68,36.9
STK_016304,AAPL,Apple Inc.,Technology,2025-02-15,180.33,196.58,176.34,194.22,473571183.0,,21.5,0.02,59.9
STK_002266,ATVI,Activision Blizzard Inc.,Communication Services,2025-02-26,88.39,92.79,87.12,92.31,3621244009.0,71796666666.0,20.7,4.17,62.8
STK_010437,MSFT,Microsoft Corporation,Technology,2025-02-17,377.78,388.03,359.95,364.24,623634875.0,2396315789473.0,21.0,1.78,32.7
STK_012141,LIN,Linde plc,Basic Materials,2025-01-11,396.0,406.17,381.0,390.79,172653962.0,195395000000.0,20.6,0.09,46.4
STK_015059,CSCO,Cisco Systems Inc.,Technology,2025-02-20,50.85,55.18,50.55,54.04,7258559034.0,216160000000.0,17.3,3.98,32.3
STK_005553,NVDA,NVIDIA Corporation,Technology,2025-01-20,446.54,463.91,433.33,457.3,7889888263.0,1117844444444.0,18.5,2.56,42.4
STK_012492,PM,Philip Morris International Inc.,Consumer Defensive,2025-03-25,95.75,97.48,94.29,96.54,515895070.0,152431578947.0,22.7,3.47,45.4
STK_011741,CAT,Caterpillar Inc.,Industrials,2025-03-03,231.98,243.39,225.03,238.25,16203508148.0,124304347826.0,15.4,4.07,30.9
STK_013657,SBUX,Starbucks Corporation,Consumer Cyclical,2025-03-13,95.48,96.38,93.28,95.61,4258196372.0,110706315789.0,24.7,1.62,23.1
STK_003304,NVDA,NVIDIA Corporation,Technology,2025-01-14,454.22,465.96,440.87,451.17,432869818.0,1102860000000.0,26.2,3.67,44.4
STK_014570,MU,Micron Technology Inc.,Technology,2025-03-26,85.94,87.78,83.67,86.28,4675339356.0,91355294117.0,24.7,3.66,84.2
STK_014517,AVGO,Broadcom Inc.,Technology,2025-03-09,1205.47,1214.86,1126.53,1156.0,1521030837.0,481666666666.0,10.2,4.46,18.0
STK_001210,NKE,Nike Inc.,Consumer Cyclical,2025-01-11,98.26,101.01,95.97,97.91,2609822197.0,156656000000.0,27.6,4.35,25.6
STK_013711,ADBE,Adobe Inc.,Technology,2025-03-25,524.66,534.08,509.47,522.37,4318949602.0,251139423076.0,19.0,1.22,31.9
STK_015743,CSCO,Cisco Systems Inc.,Technology,2025-01-22,50.4,51.15,49.24,49.75,1501007656.0,199000000000.0,37.2,1.54,56.7
STK_013429,NFLX,Netflix Inc.,Communication Services,2025-02-07,560.59,571.0,553.77,563.88,983078482.0,246056727272.0,32.1,0.46,10.3
STK_015235,RTX,RTX Corporation,Industrials,2025-01-03,85.6,86.64,83.37,85.58,239424020.0,120818823529.0,29.5,3.59,53.9
STK_002738,MMM,3M Company,Industrials,2025-03-23,105.87,106.96,102.76,103.6,934597623.0,59199999999.0,25.7,2.27,56.1
STK_001561,NKE,Nike Inc.,Consumer Cyclical,2025-03-07,98.32,99.29,96.33,98.52,1381077791.0,157632000000.0,35.8,1.91,51.6
STK_006744,AMD,Advanced Micro Devices Inc.,Technology,2025-03-08,150.5,169.42,149.03,,1712909815.0,265712000000.0,14.3,0.73,30.3
STK_004110,NVDA,NVIDIA Corporation,Technology,2025-01-10,456.15,483.72,446.21,470.13,2196475810.0,1149206666666.0,27.8,0.15,60.8
STK_014322,AAPL,Apple Inc.,Technology,2025-03-25,182.69,186.18,176.71,179.7,2185024884.0,2795333333333.0,23.0,3.84,32.9
STK_002437,ATVI,Activision Blizzard Inc.,Communication Services,2025-02-09,89.9,90.68,88.03,89.29,501950591.0,69447777777.0,33.2,2.18,57.1
STK_017468,NVDA,NVIDIA Corporation,Technology,2025-02-21,448.65,467.9,445.89,456.44,1444638607.0,1115742222222.0,12.4,1.42,44.2
STK_008018,PG,Procter & Gamble Co.,Consumer Defensive,2025-03-04,147.71,151.31,142.9,147.23,888889908.0,355382758620.0,22.6,1.42,77.4
STK_016908,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-03-28,540.77,552.6,530.91,,4296900311.0,218180000000.0,35.9,4.27,86.9
STK_016039,V,Visa Inc.,Financial Services,2025-03-11,248.56,255.68,242.88,248.8,246280606.0,497600000000.0,26.1,3.99,49.7
STK_005647,BA,Boeing Co.,Industrials,2025-01-15,215.76,224.11,212.17,218.64,3513821645.0,139134545454.0,11.2,0.6,61.2
STK_007745,MU,Micron Technology Inc.,Technology,2025-02-14,84.05,84.47,81.6,82.86,562968178.0,87734117647.0,18.7,1.54,55.0
STK_010929,ABT,Abbott Laboratories,Healthcare,2025-02-09,110.29,114.96,109.61,111.65,5952021759.0,192850000000.0,18.5,2.21,68.0
STK_002037,JNJ,Johnson & Johnson,Healthcare,2025-03-19,155.49,157.82,152.2,155.63,7964298773.0,401625806451.0,21.9,0.53,42.7
STK_013859,DIS,Walt Disney Co.,Communication Services,2025-03-07,93.77,96.62,92.47,,440436654.0,181402105263.0,21.6,1.29,73.5
STK_005591,GM,General Motors Co.,Consumer Cyclical,2025-01-10,39.26,40.31,37.18,37.48,4172905061.0,56220000000.0,19.5,2.97,46.4
STK_000526,ATVI,Activision Blizzard Inc.,Communication Services,2025-03-01,89.22,92.47,87.7,91.5,661851770.0,71166666666.0,31.2,0.36,69.6
STK_002329,META,Meta Platforms Inc.,Communication Services,2025-03-07,313.96,316.09,309.26,314.37,4167084742.0,982406250000.0,29.0,4.48,57.4
STK_009421,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-01-23,554.56,565.66,544.25,555.88,1003835009.0,222352000000.0,18.9,1.32,44.6
STK_007358,RTX,RTX Corporation,Industrials,2025-01-01,83.57,90.09,81.86,87.54,59644823.0,123585882352.0,13.8,2.38,65.5
STK_006057,UPS,United Parcel Service Inc.,Industrials,2025-01-19,160.4,164.29,155.95,160.12,999901277.0,140105000000.0,22.4,1.42,47.4
STK_006717,DIS,Walt Disney Co.,Communication Services,2025-01-31,93.38,96.84,91.67,94.56,928934411.0,179166315789.0,21.8,3.4,64.6
STK_005306,SBUX,Starbucks Corporation,Consumer Cyclical,2025-01-26,94.48,96.93,91.12,92.86,769800334.0,107522105263.0,21.7,2.08,58.0
STK_007310,MA,Mastercard Inc.,Financial Services,2025-02-14,405.62,429.76,398.45,421.63,354132604.0,421630000000.0,14.8,3.26,56.7
STK_005851,LIN,Linde plc,Basic Materials,2025-02-27,395.28,409.51,386.47,405.75,3330843265.0,,10.4,3.64,56.0
STK_002799,ADBE,Adobe Inc.,Technology,2025-03-13,512.34,526.53,505.36,516.29,1133318140.0,248216346153.0,21.4,3.33,17.7
STK_002114,IBM,International Business Machines Corp.,Technology,2025-02-23,180.81,,177.99,184.67,508628083.0,164151111111.0,10.7,3.39,61.8
STK_016232,TSLA,Tesla Inc.,Automotive,2025-01-17,219.19,226.38,214.84,219.88,944462250.0,699618181818.0,18.9,2.78,58.7
STK_000500,CSCO,Cisco Systems Inc.,Technology,2025-03-25,50.83,52.05,49.95,50.55,200615475.0,202199999999.0,21.4,1.96,
STK_000572,PEP,PepsiCo Inc.,Consumer Defensive,2025-01-18,169.07,171.88,166.5,170.03,802523606.0,230040588235.0,31.0,2.62,55.4
